Date,Open,High,Low,Close,Adj Close,Volume
08-12-2008,285.345215,290.917389,274.151306,277.011719,249.566132,28127319
10-12-2008,284.478424,305.60318,281.580902,303.919159,273.807709,30360807
11-12-2008,309.565613,321.378662,295.523743,311.794495,280.90271,36696964
12-12-2008,307.089111,327.891907,298.730835,323.706573,291.634674,40090820
15-12-2008,334.083221,336.559753,315.063507,331.99057,299.0979,39811219
16-12-2008,334.330872,345.921021,328.300537,343.865509,309.796326,31287784
17-12-2008,344.236969,348.447083,329.402588,334.677582,301.518646,35688971
18-12-2008,331.85434,339.779236,317.626709,337.055054,303.660614,43229298
19-12-2008,336.869324,341.141327,327.520447,334.652832,301.496399,33260322
22-12-2008,323.186523,334.925232,316.747559,318.369659,286.826538,19689980
23-12-2008,317.242859,317.242859,308.674072,311.980225,281.070099,15541595
24-12-2008,309.813293,311.299194,304.649719,307.584412,277.109802,16578520
26-12-2008,309.565613,315.756927,298.173615,299.696686,270.003632,12810349
29-12-2008,297.183014,310.048553,294.211182,308.649323,278.069183,23638727
30-12-2008,312.054535,315.261627,304.154419,309.689453,279.006348,18200078
31-12-2008,310.556244,313.453766,301.145447,305.29361,275.04599,19912195
02-01-2009,311.967865,321.923492,310.060944,318.58017,287.016144,20035581
05-01-2009,321.700592,341.017487,320.734741,338.256165,304.742676,22236678
06-01-2009,336.807404,344.236969,329.687378,339.506805,305.869385,24347018
07-01-2009,339.036285,343.246368,290.991699,297.368744,267.90625,34324506
09-01-2009,299.659515,299.659515,270.845154,285.605255,257.308289,38312271
12-01-2009,282.249542,283.562103,268.702972,271.897675,244.958786,29737571
13-01-2009,271.105194,283.809753,263.749908,266.857941,240.418396,26570460
14-01-2009,270.213654,301.640747,270.213654,292.16803,263.220856,26449928
15-01-2009,282.769623,287.264526,274.275146,282.905823,254.876358,25332798
16-01-2009,285.048035,304.860229,282.299072,301.479767,271.609985,26899885
19-01-2009,303.275238,309.553253,299.164215,304.587799,274.410156,17144102
20-01-2009,301.343567,301.343567,289.258118,293.133881,264.091034,18764599
21-01-2009,287.276917,292.948151,274.894287,277.333649,249.856201,20057883
22-01-2009,284.775604,286.001495,274.176086,281.407532,253.526489,28245622
23-01-2009,296.687683,330.616089,277.370789,286.323425,257.955261,32741877
27-01-2009,293.715881,305.46698,289.753418,303.609589,273.528748,18103532
28-01-2009,309.070313,319.471741,303.721039,315.509277,284.249481,18545578
29-01-2009,318.233459,320.709991,307.398682,314.543457,283.379395,25613886
30-01-2009,306.593811,329.575958,306.593811,327.792847,295.31604,22447994
02-02-2009,319.471741,335.024292,315.397858,316.995209,285.588196,21665301
03-02-2009,319.471741,330.541809,315.274017,323.483704,291.433838,27905597
04-02-2009,325.663025,331.235229,320.734741,323.805634,291.723877,16017362
05-02-2009,329.130188,329.130188,314.803467,319.17453,287.551666,16582045
06-02-2009,321.948242,334.330872,320.858582,333.055481,300.057281,17528847
09-02-2009,335.569153,346.465851,332.10199,344.162689,310.063995,17919370
10-02-2009,343.964569,350.205414,339.865906,347.196411,312.797089,27444709
11-02-2009,338.045654,344.063629,337.055054,342.070007,308.17868,16980595
12-02-2009,341.438507,341.438507,333.166901,334.714752,301.552155,12697388
13-02-2009,338.540985,347.704102,337.055054,344.831329,310.666473,11728740
16-02-2009,342.862518,345.982941,324.697205,326.950836,294.557465,18550945
17-02-2009,322.233063,323.681824,311.596375,313.850006,282.754669,15460178
18-02-2009,313.775726,326.356476,307.089111,320.747131,288.968414,18470186
19-02-2009,319.471741,324.177124,317.515259,320.400421,288.656097,12131446
20-02-2009,311.063934,317.738159,307.472961,310.407654,279.65332,14849617
24-02-2009,305.85083,312.933716,297.517334,310.370483,279.619873,18453958
25-02-2009,313.280426,318.48111,312.673676,313.664276,282.58728,11931928
26-02-2009,311.546844,321.205292,309.887573,319.669861,287.997894,15503788
27-02-2009,319.32312,320.214691,308.711212,313.540436,282.475769,19423026
02-03-2009,304.290619,312.958466,300.897797,303.535278,273.461884,19939192
03-03-2009,304.612579,310.048553,290.991699,296.402893,267.036133,21146671
04-03-2009,286.125305,301.566437,286.125305,299.931946,270.215515,24133412
05-03-2009,299.164215,302.136047,282.881073,284.750854,256.538544,28739661
06-03-2009,279.847321,291.487,276.206848,289.728668,261.023163,18424643
09-03-2009,287.524567,289.258118,281.865692,285.630005,257.330597,13514222
12-03-2009,292.4776,300.798737,286.781586,297.678314,268.18515,19644134
13-03-2009,304.587799,320.412811,303.621979,318.047729,286.536438,16610209
16-03-2009,318.047729,330.368439,314.766327,328.783447,296.208557,18279173
17-03-2009,329.377838,332.597321,320.251831,321.997772,290.095184,19202253
18-03-2009,325.687805,337.302704,325.687805,329.724548,297.056305,17640714
19-03-2009,331.359039,335.284332,326.926056,333.265961,300.246887,17529275
20-03-2009,331.606689,336.782623,327.396606,331.656219,298.796631,20617356
23-03-2009,335.321472,359.09613,335.321472,356.235748,320.940887,20074854
24-03-2009,359.108521,365.287445,356.619598,359.702881,324.064484,27848460
25-03-2009,359.09613,383.613739,359.09613,379.453156,341.858002,38633504
26-03-2009,383.787079,391.043304,377.174774,387.699982,349.28775,33173502
27-03-2009,384.85199,392.132965,380.146576,383.551819,345.550629,27234281
30-03-2009,376.704224,380.146576,370.240479,375.552643,338.343903,27744876
31-03-2009,380.146576,384.344299,375.193542,377.608154,340.195831,23074602
01-04-2009,377.174774,394.758087,370.822479,391.600525,352.801849,19292577
02-04-2009,398.72052,416.056213,396.801208,411.437469,370.673401,22164710
06-04-2009,421.009247,431.484955,407.536957,413.975922,372.960358,21235513
08-04-2009,406.137726,430.667694,397.482269,427.237701,384.908173,37128500
09-04-2009,433.391876,437.812469,422.309418,429.862823,387.273193,20971994
13-04-2009,435.856018,443.050323,426.705261,439.224091,395.707062,15363664
15-04-2009,433.391876,455.606293,429.218933,453.216461,408.31308,24418130
16-04-2009,448.523438,455.680603,425.55368,429.677094,387.105927,26730026
17-04-2009,433.416656,440.982422,421.591248,425.20697,383.078705,25924414
20-04-2009,425.962311,434.555847,418.111725,424.82309,382.732788,19907931
21-04-2009,419.770996,429.342773,417.220184,422.519928,380.657837,20200191
22-04-2009,425.962311,429.181793,418.780365,425.46701,383.312927,17861963
23-04-2009,425.21933,439.558411,420.018646,436.784729,393.509338,17116774
24-04-2009,433.391876,446.269806,427.695862,443.013184,399.120728,22108171
27-04-2009,443.545624,447.508057,436.116058,442.195923,398.384369,16949850
28-04-2009,441.069092,443.793274,428.686493,430.209534,387.585602,16249498
29-04-2009,433.639526,450.727539,432.364105,447.322327,403.002899,17247590
30-04-2009,448.300568,448.300568,448.300568,448.300568,403.884186,0
04-05-2009,458.404785,469.301483,455.754913,467.345032,421.041779,17304533
05-05-2009,466.824951,469.227203,454.690002,466.490631,420.272064,19698924
06-05-2009,467.815582,479.975311,460.633667,465.958191,419.792328,19712746
07-05-2009,458.157135,476.706299,458.157135,474.390747,427.389435,14835800
08-05-2009,475.492798,478.46463,464.34845,470.614044,423.986908,16092387
11-05-2009,475.245148,477.47403,458.181885,461.029907,415.352417,15172873
12-05-2009,458.144745,489.212738,456.423553,485.374146,437.284668,18516215
13-05-2009,488.432648,489.113678,472.025665,478.71228,431.282806,21104640
14-05-2009,471.096985,477.350189,465.63623,472.756256,425.916931,16341712
15-05-2009,474.254547,485.398895,473.424896,483.095734,435.231995,12733677
18-05-2009,531.7099,627.799072,520.379822,586.329651,528.237793,213282
19-05-2009,606.748657,619.131226,544.83551,552.487976,497.748871,42292413
20-05-2009,544.83551,557.88678,529.035278,533.059631,480.245544,27243435
21-05-2009,531.2146,539.139526,520.701782,523.896484,471.990295,16060294
22-05-2009,520.020752,546.618591,517.84137,541.306458,487.675385,17954072
25-05-2009,544.83551,548.550293,533.443481,543.535339,489.68338,12533921
26-05-2009,539.907227,547.064392,527.623657,530.64502,478.07019,10030506
27-05-2009,537.901245,546.073792,533.059631,541.455017,487.809235,21098486
28-05-2009,539.882446,556.227539,539.882446,549.924744,495.439667,18162800
29-05-2009,555.930359,571.50769,548.054993,562.641724,506.896759,25829317
01-06-2009,577.030334,577.030334,558.741211,565.192566,509.194885,12022422
02-06-2009,569.625549,571.69342,550.791565,564.449585,508.525482,13321533
03-06-2009,560.016602,571.45813,551.150635,556.202759,501.095703,13882851
04-06-2009,550.977295,561.886353,534.929382,560.128052,504.632172,15587312
05-06-2009,563.409424,564.895386,542.359009,547.993103,493.699585,18888042
08-06-2009,546.569092,560.140442,538.891846,543.349609,489.515961,15255295
09-06-2009,541.863647,567.371887,538.644165,562.703613,506.952423,16773232
10-06-2009,567.371887,579.482117,566.170776,574.603333,517.673279,16011277
11-06-2009,574.553833,575.792053,565.266846,570.40564,513.891479,10261963
12-06-2009,572.077271,589.165283,570.90094,584.97998,527.02179,19853342
15-06-2009,584.38562,584.38562,536.241943,539.585266,486.124634,28834604
16-06-2009,532.452881,541.095947,526.657837,530.805969,478.215149,20707515
17-06-2009,526.459717,539.387146,504.307159,508.021973,457.688629,19866054
18-06-2009,509.668854,513.259827,492.853241,501.508698,451.820587,25064979
19-06-2009,506.449371,510.770905,489.633759,505.582581,455.490875,19590280
22-06-2009,507.118042,507.687622,478.60083,483.541504,435.633606,18659831
23-06-2009,470.539764,503.650879,470.539764,499.094086,449.645203,24011447
24-06-2009,501.496307,504.158569,488.383118,495.886993,446.75589,19019569
25-06-2009,495.602173,501.248657,481.052612,484.928375,436.883057,21545669
26-06-2009,486.921967,504.46814,486.129486,502.536469,452.746552,16067130
29-06-2009,501.743958,523.264954,496.481354,516.850769,465.642639,15046732
30-06-2009,520.070251,522.373413,497.930115,501.100067,451.452484,12038190
01-07-2009,502.709808,516.355469,492.33316,509.866974,459.350769,15013290
02-07-2009,540.625427,540.625427,494.153412,498.115845,448.763947,15546222
03-07-2009,495.304993,503.99762,490.351959,502.152588,452.400696,17495070
06-07-2009,507.192322,508.182922,460.893677,468.843323,422.391632,23918534
07-07-2009,470.787415,473.759247,452.01535,459.506836,413.980194,23562838
08-07-2009,459.506836,468.063232,445.105835,453.117401,408.223816,23303507
09-07-2009,454.442352,464.323669,453.228851,458.999146,413.522797,14891838
10-07-2009,458.900085,462.354828,432.153625,439.620331,396.063995,16964234
13-07-2009,433.317596,437.97345,425.24411,433.627136,390.664581,16755211
14-07-2009,439.335541,451.96582,437.354309,449.254028,404.743195,14936457
15-07-2009,458.157135,468.063232,447.396637,464.67038,418.632202,12816317
16-07-2009,470.787415,487.479187,465.5867,479.306641,431.818329,22316939
17-07-2009,481.708893,486.884827,476.805359,479.715271,432.186462,13345562
20-07-2009,485.398895,504.96344,482.922363,503.551819,453.661285,16630076
21-07-2009,517.27179,517.27179,497.125244,499.923737,450.39267,12450562
22-07-2009,501.496307,509.569794,486.042786,489.287048,440.809875,12699863
23-07-2009,492.828491,508.628723,492.08551,505.594971,455.502045,11973418
24-07-2009,507.687622,511.996796,491.86264,499.477936,449.991028,17114779
27-07-2009,482.922363,494.066742,472.186646,480.606842,432.989624,24298740
28-07-2009,482.179413,485.324615,466.973572,472.421906,425.615631,23243431
29-07-2009,470.539764,479.950562,463.357819,478.06839,430.702728,19246827
30-07-2009,475.492798,476.830139,467.815582,470.614044,423.986908,12434192
31-07-2009,474.254547,489.088928,473.325836,484.259705,436.28064,14100305
03-08-2009,487.602997,502.982239,484.928375,499.515106,450.024567,11055377
04-08-2009,503.477539,508.430573,495.924133,505.1492,455.100464,15495010
05-08-2009,503.972839,516.107788,503.130829,514.225647,463.277618,15363264
06-08-2009,506.115021,526.261536,501.830658,506.895142,456.67334,19854756
07-08-2009,504.34433,511.154755,492.878021,494.747772,445.729523,16151393
10-08-2009,502.846008,503.910919,488.618378,492.357941,443.576508,12166717
11-08-2009,493.571442,507.204712,490.104309,495.404053,446.320831,12679286
12-08-2009,489.101318,495.304993,481.263092,493.001831,444.156616,13825953
13-08-2009,501.496307,506.226471,494.562042,501.322968,451.653351,12240889
14-08-2009,501.991608,511.154755,497.038574,504.33194,454.364136,13504515
17-08-2009,497.533875,497.781525,476.731079,480.928772,433.279724,13863574
18-08-2009,476.409119,484.457825,475.529938,480.743042,433.112427,12005778
19-08-2009,480.445862,482.897614,463.357819,467.035461,420.762878,13451994
20-08-2009,470.539764,477.72168,467.704132,470.143524,423.563049,9497255
21-08-2009,467.567932,479.207581,462.515808,477.67215,430.345764,12157381
24-08-2009,485.398895,490.574829,482.575653,488.940338,440.497498,10218015
25-08-2009,486.686707,503.477539,484.296844,501.657288,451.954468,13123695
26-08-2009,501.756348,506.870361,498.091095,505.24826,455.189697,10150052
27-08-2009,503.725189,509.916504,500.258057,505.793091,455.680511,11849635
28-08-2009,507.687622,515.117188,501.632538,513.656067,462.764465,10096526
31-08-2009,511.154755,511.154755,494.066742,496.568024,447.369385,14556000
01-09-2009,501.446777,505.706421,486.736237,490.562469,441.958923,10491365
02-09-2009,487.627777,494.784943,485.398895,488.160217,439.794647,11006397
03-09-2009,490.351959,492.13504,476.310059,478.16745,430.791931,12205069
04-09-2009,479.950562,493.819092,479.207581,490.636749,442.025848,11704404
07-09-2009,491.59021,497.521484,489.485168,496.010803,446.867493,10419842
08-09-2009,499.019806,518.683411,496.629944,514.027527,463.099121,24025531
09-09-2009,513.878967,538.520386,510.659454,537.022095,483.815399,24264895
10-09-2009,542.371338,554.716858,528.143738,531.82135,479.129944,16461574
11-09-2009,536.167664,537.727905,521.308533,530.186829,477.657379,14477640
14-09-2009,528.738098,534.706543,522.918274,529.852539,477.356262,8790486
15-09-2009,530.47168,540.873047,530.47168,540.105347,486.59317,8709865
16-09-2009,543.84491,549.466614,535.820923,540.873047,487.284851,8945138
17-09-2009,541.120728,544.83551,512.888306,516.640259,465.453033,66946430
18-09-2009,515.117188,523.289734,513.903687,520.701782,469.112122,11866922
22-09-2009,527.177856,529.902039,517.123169,519.562561,468.085754,10619650
23-09-2009,519.327271,526.261536,517.59375,520.491272,468.922455,11244550
24-09-2009,517.59375,527.499817,509.668854,520.305542,468.755096,19228144
25-09-2009,516.206848,531.9328,513.903687,528.738098,476.352234,14400811
29-09-2009,531.33844,540.278687,529.976379,537.665955,484.395508,18577421
30-09-2009,540.873047,548.030212,536.167664,545.244141,491.222839,17050649
01-10-2009,544.81073,544.81073,533.443481,538.483215,485.131866,12157014
05-10-2009,534.904663,537.901245,525.345276,529.753479,477.266998,11958469
06-10-2009,534.916992,534.916992,520.565552,528.515198,476.151398,14816967
07-10-2009,532.329041,534.434082,516.132568,520.392212,468.83316,12517684
08-10-2009,544.83551,553.627197,520.070251,524.936646,472.927368,28373769
09-10-2009,527.165527,527.896057,517.59375,520.008362,468.487427,12768847
12-10-2009,525.023315,541.368347,525.023315,537.170654,483.949249,18155261
13-10-2009,535.424683,535.424683,535.424683,535.424683,482.376373,0
14-10-2009,538.644165,544.21637,533.109131,540.922607,487.329529,13469764
15-10-2009,544.58783,550.234314,536.167664,537.777405,484.495972,13126291
